order_id;created_at;customer_id;recommends;product_id;items_purchased;price_usd
5375;2021-12-06 05:49:55;1436;0;1;1;29,95
5376;2021-12-06 09:47:42;1962;0;1;1;54,95
5377;2021-12-06 10:10:51;1681;0;1;2;29,95
5378;2021-12-06 10:17:36;1495;0;1;1;29,95
5379;2021-12-06 10:41:48;1020;0;1;2;54,95
5380;2021-12-06 10:47:54;1129;1;1;2;29,95
5381;2021-12-06 12:04:59;1533;1;1;2;29,95
5382;2021-12-06 12:09:42;848;0;1;1;29,95
5383;2021-12-06 12:10:01;1771;0;1;1;54,95
5384;2021-12-06 12:11:56;436;0;1;1;29,95
5385;2021-12-06 12:45:25;746;1;1;1;54,95
5386;2021-12-06 12:56:56;136;0;1;1;29,95
5387;2021-12-06 13:19:56;697;0;1;1;29,95
5388;2021-12-06 14:52:23;1956;1;1;1;29,95
5389;2021-12-06 14:52:35;1784;0;1;1;29,95
5390;2021-12-06 16:44:31;249;0;1;1;29,95
5391;2021-12-06 17:33:03;1295;1;1;1;29,95
5392;2021-12-06 17:35:44;1536;0;1;1;29,95
5393;2021-12-06 17:36:35;901;0;1;1;29,95
5394;2021-12-06 19:12:14;350;0;1;2;29,95
5395;2021-12-06 21:12:11;1854;1;1;1;29,95
5396;2021-12-06 21:19:32;630;0;1;1;54,95
5397;2021-12-06 21:26:22;954;0;1;1;29,95
5398;2021-12-07 01:30:58;1826;0;1;1;29,95
5399;2021-12-07 02:03:57;764;0;1;1;29,95
5400;2021-12-07 03:16:50;805;0;1;1;29,95
5401;2021-12-07 05:13:13;1731;1;1;1;29,95
5402;2021-12-07 12:16:59;844;1;1;1;54,95
5403;2021-12-07 12:21:32;705;1;1;2;29,95
5404;2021-12-07 14:53:02;1623;1;1;2;29,95
5405;2021-12-07 15:29:35;1016;0;1;2;54,95
5406;2021-12-07 16:31:14;412;0;1;1;29,95
5407;2021-12-08 02:30:42;1359;0;1;1;29,95
5408;2021-12-08 02:50:21;40;1;1;1;29,95
5409;2021-12-08 04:29:22;424;0;1;2;29,95
5410;2021-12-08 09:49:02;32;1;1;1;29,95
5411;2021-12-08 09:53:27;229;0;1;1;29,95
5412;2021-12-08 12:27:28;30;0;1;2;29,95
5413;2021-12-08 13:47:34;79;1;1;1;54,95
5414;2021-12-08 14:06:09;475;0;1;1;29,95
5415;2021-12-08 14:20:43;1961;0;1;1;54,95
5416;2021-12-08 15:29:24;1940;1;1;1;29,95
5417;2021-12-08 16:05:57;1338;1;1;1;29,95
5418;2021-12-08 20:51:50;618;0;1;2;54,95
5419;2021-12-08 22:17:34;1548;0;1;1;29,95
5420;2021-12-08 22:44:16;1539;0;1;2;54,95
5421;2021-12-08 23:23:26;750;1;1;1;29,95
5422;2021-12-09 00:20:07;80;1;1;1;29,95
5423;2021-12-09 01:05:07;1555;1;1;2;29,95
5424;2021-12-09 02:59:36;868;1;1;1;29,95
5425;2021-12-09 03:22:42;148;0;1;1;54,95
5426;2021-12-09 07:18:15;65;0;1;1;29,95
5427;2021-12-09 07:28:53;1270;0;1;1;29,95
5428;2021-12-09 08:18:27;1449;1;1;1;29,95
5429;2021-12-09 09:23:58;224;1;1;1;29,95
5430;2021-12-09 09:36:27;128;0;1;2;54,95
5431;2021-12-09 09:38:57;1361;0;1;2;29,95
5432;2021-12-09 09:45:11;894;1;1;1;29,95
5433;2021-12-09 10:01:32;401;0;1;1;29,95
5434;2021-12-09 10:20:21;139;1;1;1;29,95
5435;2021-12-09 10:22:27;740;0;1;1;29,95
5436;2021-12-09 10:58:23;1523;1;1;1;29,95
5437;2021-12-09 11:14:50;1349;0;1;2;29,95
5438;2021-12-09 11:29:18;1527;1;1;2;29,95
5439;2021-12-09 11:33:14;1326;1;1;2;29,95
5440;2021-12-09 11:44:29;1095;1;1;1;29,95
5441;2021-12-09 12:30:14;755;0;1;2;29,95
5442;2021-12-09 13:49:20;812;1;1;2;29,95
5443;2021-12-09 13:50:33;1146;0;1;1;29,95
5444;2021-12-09 14:03:23;541;0;1;2;54,95
5445;2021-12-09 14:09:43;632;0;1;1;29,95
5446;2021-12-09 14:27:09;375;0;1;1;29,95
5447;2021-12-09 14:31:04;1288;1;1;2;29,95
5448;2021-12-09 14:49:34;1898;1;1;1;54,95
5449;2021-12-09 15:18:59;1058;0;1;1;29,95
5450;2021-12-09 16:03:33;450;0;1;2;54,95
5451;2021-12-09 16:04:53;1254;1;1;2;54,95
5452;2021-12-09 17:13:29;523;0;1;1;54,95
5453;2021-12-09 17:43:23;850;1;1;2;29,95
5454;2021-12-09 17:48:23;823;0;1;2;54,95
5455;2021-12-09 18:01:02;1936;0;1;1;29,95
5456;2021-12-09 18:41:55;605;1;1;1;29,95
5457;2021-12-09 19:42:55;786;0;1;2;29,95
5458;2021-12-09 20:01:08;1714;1;1;2;29,95
5459;2021-12-09 21:10:57;1469;1;1;1;29,95
5460;2021-12-09 21:12:50;805;1;1;1;29,95
5461;2021-12-09 21:23:11;1409;0;1;1;29,95
5462;2021-12-09 21:32:39;1257;0;1;1;29,95
5463;2021-12-09 22:22:23;1325;1;1;1;29,95
5464;2021-12-10 02:50:31;226;1;1;1;29,95
5465;2021-12-10 03:33:18;1248;1;1;2;29,95
5466;2021-12-10 04:57:19;1912;1;1;1;54,95
5467;2021-12-10 09:53:42;856;1;1;1;54,95
5468;2021-12-10 09:54:17;242;1;1;1;29,95
5469;2021-12-10 10:11:46;145;1;1;2;29,95
5470;2021-12-10 10:26:39;1684;1;1;1;54,95
5471;2021-12-10 10:39:53;1205;1;1;1;29,95
5472;2021-12-10 10:40:13;114;1;1;1;29,95
5473;2021-12-10 10:59:40;1962;1;1;2;54,95
5474;2021-12-10 11:21:34;1938;0;1;1;29,95
5475;2021-12-10 11:22:24;1323;0;1;2;29,95
5476;2021-12-10 12:00:13;1564;1;1;1;29,95
5477;2021-12-10 12:13:58;479;1;1;1;54,95
5478;2021-12-10 12:56:05;1006;1;1;1;29,95
5479;2021-12-10 13:29:04;1988;1;1;1;29,95
5480;2021-12-10 14:19:59;412;0;1;1;29,95
5481;2021-12-10 14:38:15;223;0;1;1;29,95
5482;2021-12-10 14:52:28;1508;1;1;1;29,95
5483;2021-12-10 15:03:41;275;0;1;1;29,95
5484;2021-12-10 16:46:29;1930;1;1;1;29,95
5485;2021-12-10 16:55:08;1066;1;1;1;54,95
5486;2021-12-10 17:24:10;436;1;1;1;54,95
5487;2021-12-10 18:16:04;39;0;1;1;29,95
5488;2021-12-10 19:12:00;1597;1;1;2;29,95
5489;2021-12-10 19:30:59;1164;1;1;1;29,95
5490;2021-12-10 19:47:49;858;1;1;2;29,95
5491;2021-12-10 19:53:58;683;0;1;1;29,95
5492;2021-12-10 22:15:37;1213;0;1;1;54,95
5493;2021-12-10 22:18:53;1982;1;1;1;29,95
5494;2021-12-10 22:44:18;1165;0;1;1;29,95
5495;2021-12-11 00:12:49;325;1;1;2;54,95
5496;2021-12-11 00:33:45;1136;1;1;2;54,95
5497;2021-12-11 06:35:49;522;1;1;1;54,95
5498;2021-12-11 07:40:50;1039;0;1;2;29,95
5499;2021-12-11 08:47:05;363;1;1;1;29,95
5500;2021-12-11 09:00:32;1266;0;1;2;54,95
5501;2021-12-11 09:18:10;708;1;1;2;29,95
5502;2021-12-11 09:22:17;1462;1;1;1;29,95
5503;2021-12-11 09:28:08;550;1;1;2;29,95
5504;2021-12-11 10:00:47;7;0;1;1;54,95
5505;2021-12-11 10:32:06;125;1;1;1;54,95
5506;2021-12-11 11:17:48;176;0;1;1;29,95
5507;2021-12-11 11:29:23;195;1;1;1;54,95
5508;2021-12-11 11:32:27;1389;0;1;1;29,95
5509;2021-12-11 12:03:47;1493;0;1;2;29,95
5510;2021-12-11 12:07:27;431;0;1;2;29,95
5511;2021-12-11 12:18:02;1328;0;1;1;29,95
5512;2021-12-11 12:31:04;1499;0;1;1;29,95
5513;2021-12-11 12:46:34;560;1;1;1;29,95
5514;2021-12-11 12:52:01;1679;1;1;2;29,95
5515;2021-12-11 13:01:05;968;1;1;2;54,95
5516;2021-12-11 13:22:58;804;1;1;1;29,95
5517;2021-12-11 14:19:49;147;1;1;1;29,95
5518;2021-12-11 15:03:35;1204;0;1;1;29,95
5519;2021-12-11 16:06:05;553;0;1;2;54,95
5520;2021-12-11 17:07:46;1377;0;1;1;29,95
5521;2021-12-11 17:23:30;1870;1;1;1;54,95
5522;2021-12-11 17:46:03;1260;0;1;1;29,95
5523;2021-12-11 17:50:07;243;0;1;1;29,95
5524;2021-12-11 18:00:48;1567;0;1;1;54,95
5525;2021-12-11 18:43:43;262;0;1;2;29,95
5526;2021-12-11 19:18:07;101;1;1;1;29,95
5527;2021-12-11 19:19:33;686;0;1;2;54,95
5528;2021-12-11 19:34:40;604;0;1;1;29,95
5529;2021-12-11 20:21:47;246;0;1;2;29,95
5530;2021-12-11 20:49:53;498;0;1;2;29,95
5531;2021-12-11 21:39:16;320;0;1;1;29,95
5532;2021-12-11 22:21:15;1652;1;1;1;54,95
5533;2021-12-11 23:09:33;1637;0;1;2;29,95
5534;2021-12-11 23:11:46;1453;1;1;1;54,95
5535;2021-12-12 00:02:00;678;0;1;1;54,95
5536;2021-12-12 00:05:34;57;1;1;2;29,95
5537;2021-12-12 00:44:54;1090;1;1;1;29,95
5538;2021-12-12 06:27:02;59;0;1;1;54,95
5539;2021-12-12 07:25:10;110;1;1;1;29,95
5540;2021-12-12 08:43:45;1183;1;1;2;29,95
5541;2021-12-12 09:09:37;632;0;1;1;54,95
5542;2021-12-12 09:42:41;1086;0;1;1;29,95
5543;2021-12-12 10:17:51;1441;0;1;1;29,95
5544;2021-12-12 11:37:33;18;0;1;2;29,95
5545;2021-12-12 11:43:09;1456;0;1;1;29,95
5546;2021-12-12 11:49:54;969;1;1;2;54,95
5547;2021-12-12 12:00:43;671;0;1;2;29,95
5548;2021-12-12 12:02:38;1447;1;1;1;29,95
5549;2021-12-12 12:08:21;13;1;1;2;29,95
5550;2021-12-12 12:30:59;77;1;1;1;54,95
5551;2021-12-12 12:54:03;1752;1;1;2;29,95
5552;2021-12-12 13:11:17;524;1;1;1;29,95
5553;2021-12-12 13:13:18;985;0;1;1;54,95
5554;2021-12-12 13:41:07;1098;0;1;1;29,95
5555;2021-12-12 13:42:30;1835;0;1;1;54,95
5556;2021-12-12 13:52:46;288;1;1;1;29,95
5557;2021-12-12 14:01:18;1234;1;1;1;54,95
5558;2021-12-12 14:02:11;1141;0;1;2;29,95
5559;2021-12-12 14:27:57;887;1;1;1;29,95
5560;2021-12-12 14:40:10;1154;1;1;1;29,95
5561;2021-12-12 15:06:54;849;1;1;1;29,95
5562;2021-12-12 15:31:30;507;1;1;1;29,95
5563;2021-12-12 15:42:30;1950;1;1;2;29,95
5564;2021-12-12 15:43:04;118;1;1;1;29,95
5565;2021-12-12 17:23:39;1741;1;1;2;54,95
5566;2021-12-12 17:53:05;1399;1;1;2;29,95
5567;2021-12-12 18:24:19;1416;1;1;1;29,95
5568;2021-12-12 18:27:56;1714;1;1;2;29,95
5569;2021-12-12 19:56:21;246;1;1;2;54,95
5570;2021-12-12 22:34:24;1599;0;1;1;29,95
5571;2021-12-12 23:06:36;1792;0;1;1;29,95
5572;2021-12-12 23:25:12;544;0;1;2;29,95
5573;2021-12-13 03:16:59;31;1;1;1;29,95
5574;2021-12-13 03:54:20;1782;1;1;1;29,95
5575;2021-12-13 04:20:58;1943;1;1;2;54,95
5576;2021-12-13 04:41:00;436;1;1;2;29,95
5577;2021-12-13 06:55:06;1572;1;1;2;29,95
5578;2021-12-13 08:01:28;520;1;1;1;29,95
5579;2021-12-13 08:18:56;603;0;1;2;54,95
5580;2021-12-13 08:36:36;37;0;1;1;29,95
5581;2021-12-13 09:58:04;1549;1;1;1;29,95
5582;2021-12-13 10:27:51;1873;0;1;1;29,95
5583;2021-12-13 10:55:24;1822;0;1;1;29,95
5584;2021-12-13 11:11:15;565;1;1;1;29,95
5585;2021-12-13 11:12:03;131;1;1;2;54,95
5586;2021-12-13 11:45:26;7;1;1;1;54,95
5587;2021-12-13 12:12:27;1091;0;1;2;54,95
5588;2021-12-13 12:42:00;243;1;1;1;29,95
5589;2021-12-13 12:52:57;1075;1;1;1;54,95
5590;2021-12-13 12:53:52;1836;0;1;1;29,95
5591;2021-12-13 13:00:55;318;0;1;1;29,95
5592;2021-12-13 13:25:08;1253;0;1;1;29,95
5593;2021-12-13 13:50:05;29;1;1;2;29,95
5594;2021-12-13 13:55:03;890;0;1;1;29,95
5595;2021-12-13 14:18:51;778;0;1;1;54,95
5596;2021-12-13 16:11:26;350;0;1;1;29,95
5597;2021-12-13 18:35:05;898;1;1;2;29,95
5598;2021-12-13 19:22:50;1344;0;1;1;29,95
5599;2021-12-13 19:53:09;408;1;1;1;54,95
5600;2021-12-13 19:53:45;924;0;1;2;29,95
5601;2021-12-13 20:43:39;478;1;1;1;29,95
5602;2021-12-13 22:09:28;946;0;1;1;29,95
5603;2021-12-13 23:09:08;1079;0;1;1;54,95
5604;2021-12-13 23:41:38;169;0;1;1;29,95
5605;2021-12-14 02:59:23;61;1;1;1;29,95
5606;2021-12-14 10:25:35;965;0;1;1;29,95
5607;2021-12-14 10:38:55;176;0;1;1;54,95
5608;2021-12-14 12:04:39;1211;0;1;2;29,95
5609;2021-12-14 12:31:33;412;1;1;1;54,95
5610;2021-12-14 13:00:04;1971;1;1;1;54,95
5611;2021-12-14 15:18:40;1069;0;1;2;54,95
5612;2021-12-14 15:39:44;1621;0;1;1;29,95
5613;2021-12-14 15:40:20;1605;0;1;1;54,95
5614;2021-12-14 16:17:30;1348;1;1;1;29,95
5615;2021-12-14 16:49:27;503;1;1;1;29,95
5616;2021-12-14 19:27:26;1896;0;1;1;29,95
5617;2021-12-14 19:58:55;507;1;1;1;29,95
5618;2021-12-14 20:25:24;1489;0;1;1;29,95
5619;2021-12-14 22:37:08;370;1;1;2;29,95
5620;2021-12-14 23:52:10;114;1;1;1;54,95
5621;2021-12-15 01:01:00;1284;0;1;1;29,95
5622;2021-12-15 01:34:53;64;0;1;2;29,95
5623;2021-12-15 02:47:20;1850;0;1;1;29,95
5624;2021-12-15 03:41:54;1913;0;1;2;29,95
5625;2021-12-15 09:06:52;923;1;1;2;29,95
5626;2021-12-15 09:22:25;1618;0;1;2;54,95
5627;2021-12-15 10:26:09;921;1;1;1;29,95
5628;2021-12-15 12:06:31;102;0;1;1;54,95
5629;2021-12-15 13:20:39;1657;1;1;1;54,95
5630;2021-12-15 13:54:07;132;1;1;1;29,95
5631;2021-12-15 16:53:10;946;1;1;1;29,95
5632;2021-12-15 17:45:49;555;0;1;1;54,95
5633;2021-12-15 17:47:50;952;1;1;1;29,95
5634;2021-12-15 18:05:11;1419;0;1;2;54,95
5635;2021-12-15 20:39:07;812;1;1;2;54,95
5636;2021-12-15 21:29:15;949;1;1;1;54,95
5637;2021-12-15 21:48:32;1039;1;1;1;29,95
5638;2021-12-15 22:45:26;1002;1;1;1;54,95
5639;2021-12-15 22:50:42;1347;0;1;1;29,95
5640;2021-12-15 23:55:25;1751;1;1;1;29,95
5641;2021-12-16 00:23:37;243;0;1;1;54,95
5642;2021-12-16 01:06:20;370;0;1;1;29,95
5643;2021-12-16 04:08:35;1884;1;1;2;29,95
5644;2021-12-16 05:10:06;1816;1;1;2;29,95
5645;2021-12-16 09:43:14;874;0;1;2;54,95
5646;2021-12-16 09:57:32;1059;1;1;1;29,95
5647;2021-12-16 09:58:56;1953;1;1;1;54,95
5648;2021-12-16 10:58:08;639;0;1;1;29,95
5649;2021-12-16 12:02:41;2;0;1;1;54,95
5650;2021-12-16 12:10:19;392;0;1;2;29,95
5651;2021-12-16 12:24:01;1774;1;1;2;29,95
5652;2021-12-16 12:38:14;852;0;1;1;29,95
5653;2021-12-16 13:06:37;1214;0;1;1;29,95
5654;2021-12-16 13:11:42;1605;1;1;2;54,95
5655;2021-12-16 13:53:52;845;1;1;1;54,95
5656;2021-12-16 14:37:03;986;1;1;1;29,95
5657;2021-12-16 14:43:22;1960;0;1;1;29,95
5658;2021-12-16 14:59:13;617;0;1;1;54,95
5659;2021-12-16 15:01:57;1655;0;1;2;29,95
5660;2021-12-16 15:50:34;154;0;1;2;29,95
5661;2021-12-16 17:02:49;37;0;1;2;29,95
5662;2021-12-16 17:15:08;1573;1;1;2;29,95
5663;2021-12-16 17:28:07;280;1;1;2;54,95
5664;2021-12-16 17:34:47;1591;0;1;1;29,95
5665;2021-12-16 18:22:07;1655;0;1;1;54,95
5666;2021-12-16 19:09:16;906;1;1;2;54,95
5667;2021-12-16 20:03:19;1824;0;1;1;29,95
5668;2021-12-16 20:19:43;1147;0;1;1;29,95
5669;2021-12-16 20:53:08;1893;0;1;1;54,95
5670;2021-12-16 22:06:54;1791;1;1;1;29,95
5671;2021-12-16 23:11:12;314;1;1;1;54,95
5672;2021-12-17 00:42:05;1368;1;1;1;29,95
5673;2021-12-17 00:53:36;1817;1;1;1;54,95
5674;2021-12-17 01:06:50;1283;1;1;2;29,95
5675;2021-12-17 02:49:36;1539;1;1;2;29,95
5676;2021-12-17 03:45:51;961;1;1;1;29,95
5677;2021-12-17 04:52:50;231;1;1;1;29,95
5678;2021-12-17 06:19:52;266;1;1;2;29,95
5679;2021-12-17 06:51:43;1386;0;1;2;29,95
5680;2021-12-17 07:04:12;329;1;1;2;29,95
5681;2021-12-17 07:21:29;1445;1;1;1;54,95
5682;2021-12-17 07:33:42;1916;0;1;2;54,95
5683;2021-12-17 07:36:39;574;0;1;1;29,95
5684;2021-12-17 07:47:06;668;1;1;1;29,95
5685;2021-12-17 08:34:17;43;0;1;2;54,95
5686;2021-12-17 09:19:11;1666;0;1;2;29,95
5687;2021-12-17 10:04:18;1564;1;1;2;29,95
5688;2021-12-17 10:27:09;1634;0;1;2;29,95
5689;2021-12-17 10:27:23;1669;1;1;1;29,95
5690;2021-12-17 10:31:20;754;1;1;2;29,95
5691;2021-12-17 11:16:53;886;1;1;1;29,95
5692;2021-12-17 11:21:07;160;0;1;1;54,95
5693;2021-12-17 11:25:32;1235;1;1;2;29,95
5694;2021-12-17 11:36:34;1129;0;1;1;54,95
5695;2021-12-17 12:03:41;974;1;1;1;29,95
5696;2021-12-17 12:10:04;81;0;1;1;29,95
5697;2021-12-17 12:12:21;409;1;1;1;29,95
5698;2021-12-17 12:15:56;215;0;1;1;54,95
5699;2021-12-17 12:16:03;1884;0;1;1;29,95
5700;2021-12-17 12:42:29;752;0;1;1;29,95
5701;2021-12-17 13:31:19;1779;0;1;1;54,95
5702;2021-12-17 14:23:16;454;0;1;1;29,95
5703;2021-12-17 14:30:25;1339;1;1;1;29,95
5704;2021-12-17 14:45:17;467;1;1;2;54,95
5705;2021-12-17 14:57:08;722;0;1;2;29,95
5706;2021-12-17 15:14:07;859;1;1;1;29,95
5707;2021-12-17 15:24:06;9;1;1;1;29,95
5708;2021-12-17 16:28:49;334;1;1;2;54,95
5709;2021-12-17 16:29:23;801;0;1;1;29,95
5710;2021-12-17 17:14:03;1046;0;1;2;54,95
5711;2021-12-17 17:51:56;1941;1;1;1;29,95
5712;2021-12-17 18:39:06;1075;0;1;1;29,95
5713;2021-12-17 19:57:05;511;0;1;1;29,95
5714;2021-12-17 20:14:47;581;0;1;1;29,95
5715;2021-12-17 21:19:22;600;0;1;1;29,95
5716;2021-12-17 21:29:18;1740;0;1;1;29,95
5717;2021-12-17 21:50:48;693;1;1;1;54,95
5718;2021-12-17 21:52:22;1766;0;1;1;54,95
5719;2021-12-18 00:21:51;116;0;1;1;29,95
5720;2021-12-18 01:14:45;1152;0;1;1;54,95
5721;2021-12-18 03:21:41;801;1;1;1;29,95
5722;2021-12-18 04:07:57;411;0;1;2;29,95
5723;2021-12-18 04:34:20;1023;1;1;1;29,95
5724;2021-12-18 04:39:59;1531;0;1;2;29,95
5725;2021-12-18 05:59:48;459;1;1;1;29,95
5726;2021-12-18 07:06:40;1923;1;1;1;29,95
5727;2021-12-18 07:11:15;91;1;1;1;29,95
5728;2021-12-18 08:28:42;1846;0;1;1;29,95
5729;2021-12-18 09:17:54;1155;0;1;1;54,95
5730;2021-12-18 10:06:49;667;0;1;1;54,95
5731;2021-12-18 10:31:58;187;0;1;1;29,95
5732;2021-12-18 10:35:38;816;1;1;1;29,95
5733;2021-12-18 10:59:19;1077;0;1;1;29,95
5734;2021-12-18 11:22:49;130;1;1;2;29,95
5735;2021-12-18 11:44:09;760;1;1;1;29,95
5736;2021-12-18 12:08:46;451;1;1;2;54,95
5737;2021-12-18 12:22:03;1221;1;1;1;29,95
5738;2021-12-18 12:54:37;841;0;1;1;29,95
5739;2021-12-18 12:55:03;1002;1;1;2;29,95
5740;2021-12-18 13:10:33;705;0;1;1;29,95
5741;2021-12-18 13:33:33;308;1;1;2;29,95
5742;2021-12-18 14:22:15;1707;0;1;2;29,95
5743;2021-12-18 14:56:59;1476;1;1;2;29,95
5744;2021-12-18 15:07:39;942;0;1;2;54,95
5745;2021-12-18 15:08:43;1862;1;1;2;54,95
5746;2021-12-18 15:18:30;458;0;1;2;29,95
5747;2021-12-18 17:10:02;1504;1;1;1;29,95
5748;2021-12-18 17:15:21;116;0;1;2;29,95
5749;2021-12-18 17:20:00;391;0;1;2;54,95
5750;2021-12-18 17:43:37;437;1;1;1;54,95
5751;2021-12-18 18:16:44;1032;0;1;1;29,95
5752;2021-12-18 18:23:37;793;0;1;2;29,95
5753;2021-12-18 18:44:36;1139;0;1;2;29,95
5754;2021-12-18 19:05:04;1981;1;1;2;54,95
5755;2021-12-18 19:40:19;1527;1;1;1;29,95
5756;2021-12-18 20:52:01;820;0;1;1;54,95
5757;2021-12-18 21:02:35;720;0;1;2;54,95
5758;2021-12-18 21:03:26;1495;0;1;1;29,95
5759;2021-12-18 21:15:56;220;0;1;1;29,95
5760;2021-12-18 21:29:20;26;0;1;1;29,95
5761;2021-12-18 21:56:53;1578;0;1;1;54,95
5762;2021-12-18 21:57:50;781;1;1;2;54,95
5763;2021-12-18 22:00:38;723;0;1;1;29,95
5764;2021-12-18 23:18:31;123;1;1;1;29,95
5765;2021-12-19 04:59:01;1850;0;1;2;29,95
5766;2021-12-19 06:51:01;188;0;1;1;29,95
5767;2021-12-19 06:53:09;928;0;1;1;29,95
5768;2021-12-19 06:55:50;1588;1;1;1;29,95
5769;2021-12-19 07:47:42;78;1;1;1;29,95
5770;2021-12-19 08:06:01;706;0;1;1;29,95
5771;2021-12-19 08:45:00;1675;1;1;1;29,95
5772;2021-12-19 08:49:40;923;1;1;2;29,95
5773;2021-12-19 09:01:58;237;1;1;2;29,95
5774;2021-12-19 09:31:14;1856;0;1;2;54,95
5775;2021-12-19 10:20:47;1359;1;1;1;54,95
5776;2021-12-19 10:25:38;1950;1;1;2;54,95
5777;2021-12-19 10:33:17;1564;0;1;2;29,95
5778;2021-12-19 11:08:21;1096;1;1;1;29,95
5779;2021-12-19 11:19:10;1685;0;1;1;29,95
5780;2021-12-19 11:27:55;567;1;1;1;54,95
5781;2021-12-19 12:05:23;1475;1;1;1;54,95
5782;2021-12-19 12:06:32;1052;1;1;1;29,95
5783;2021-12-19 12:36:16;1257;1;1;1;54,95
5784;2021-12-19 12:37:32;1417;0;1;1;54,95
5785;2021-12-19 13:32:29;857;1;1;1;54,95
5786;2021-12-19 13:47:31;628;1;1;2;29,95
5787;2021-12-19 13:49:18;1544;0;1;2;29,95
5788;2021-12-19 15:11:57;975;0;1;1;29,95
5789;2021-12-19 15:14:15;1220;1;1;1;29,95
5790;2021-12-19 15:15:05;1882;0;1;2;29,95
5791;2021-12-19 15:19:09;1145;0;1;1;29,95
5792;2021-12-19 15:47:10;200;1;1;1;29,95
5793;2021-12-19 15:53:14;193;1;1;2;29,95
5794;2021-12-19 15:55:11;1152;1;1;1;29,95
5795;2021-12-19 15:56:05;908;1;1;1;29,95
5796;2021-12-19 16:31:26;1811;0;1;2;29,95
5797;2021-12-19 16:35:52;922;0;1;1;29,95
5798;2021-12-19 17:16:52;939;1;1;2;54,95
5799;2021-12-19 17:21:13;1062;1;1;2;29,95
5800;2021-12-19 17:31:03;772;1;1;1;54,95
5801;2021-12-19 17:33:13;1861;0;1;1;54,95
5802;2021-12-19 17:33:46;708;1;1;2;29,95
5803;2021-12-19 20:05:06;548;0;1;2;29,95
5804;2021-12-19 20:40:57;1055;0;1;2;54,95
5805;2021-12-19 21:12:54;1677;0;1;1;29,95
5806;2021-12-19 21:18:16;1175;1;1;1;29,95
5807;2021-12-19 21:56:07;1720;0;1;1;29,95
5808;2021-12-19 22:03:07;1569;0;1;1;29,95
5809;2021-12-19 22:54:57;50;1;1;2;29,95
5810;2021-12-19 23:15:56;699;0;1;1;54,95
5811;2021-12-19 23:34:06;1261;0;1;2;54,95
5812;2021-12-19 23:35:20;1677;1;1;1;29,95
5813;2021-12-19 23:37:34;897;1;1;1;54,95
5814;2021-12-19 23:56:17;509;1;1;1;29,95
5815;2021-12-20 00:40:22;1528;0;1;2;29,95
5816;2021-12-20 01:01:12;666;0;1;2;29,95
5817;2021-12-20 01:18:14;883;1;1;2;54,95
5818;2021-12-20 02:57:46;1364;0;1;1;29,95
5819;2021-12-20 03:57:26;908;0;1;1;54,95
5820;2021-12-20 04:38:33;269;0;1;2;29,95
5821;2021-12-20 05:20:37;1712;1;1;2;29,95
5822;2021-12-20 08:53:46;1658;0;1;1;29,95
5823;2021-12-20 09:30:03;1129;1;1;1;29,95
5824;2021-12-20 10:03:42;1273;0;1;1;29,95
5825;2021-12-20 10:27:40;423;0;1;1;54,95
5826;2021-12-20 10:52:45;1644;1;1;1;54,95
5827;2021-12-20 11:14:50;550;1;1;1;54,95
5828;2021-12-20 11:20:36;335;0;1;1;29,95
5829;2021-12-20 11:34:40;1086;1;1;1;29,95
5830;2021-12-20 12:00:55;138;0;1;1;29,95
5831;2021-12-20 12:05:30;814;1;1;1;54,95
5832;2021-12-20 12:42:40;1748;1;1;2;54,95
5833;2021-12-20 12:56:04;1694;0;1;2;29,95
5834;2021-12-20 13:06:14;1769;0;1;1;54,95
5835;2021-12-20 14:27:01;16;1;1;1;54,95
5836;2021-12-20 14:28:25;1034;1;1;1;29,95
5837;2021-12-20 14:53:05;774;0;1;1;54,95
5838;2021-12-20 15:04:48;1956;0;1;2;54,95
5839;2021-12-20 15:58:58;1880;0;1;1;29,95
5840;2021-12-20 16:12:03;1767;0;1;1;29,95
5841;2021-12-20 16:17:32;628;1;1;2;29,95
5842;2021-12-20 16:22:00;1634;1;1;1;29,95
5843;2021-12-20 16:44:11;1416;0;1;1;54,95
5844;2021-12-20 17:01:49;1806;1;1;2;29,95
5845;2021-12-20 17:08:37;126;0;1;1;29,95
5846;2021-12-20 17:27:19;1149;1;1;1;29,95
5847;2021-12-20 17:29:41;238;0;1;1;29,95
5848;2021-12-20 17:35:50;1099;1;1;1;29,95
5849;2021-12-20 17:41:07;1963;0;1;1;29,95
5850;2021-12-20 18:10:13;1149;0;1;2;29,95
5851;2021-12-20 18:34:27;1274;1;1;1;54,95
5852;2021-12-20 19:11:19;716;0;1;1;29,95
5853;2021-12-20 21:13:10;216;1;1;2;29,95
5854;2021-12-20 21:39:08;647;0;1;2;54,95
5855;2021-12-20 23:42:11;1708;0;1;1;29,95
5856;2021-12-21 00:09:01;216;1;1;2;29,95
5857;2021-12-21 02:45:16;1782;0;1;1;29,95
5858;2021-12-21 03:57:20;242;0;1;2;29,95
5859;2021-12-21 04:58:48;542;1;1;1;29,95
5860;2021-12-21 05:07:36;276;1;1;1;54,95
5861;2021-12-21 06:13:20;36;0;1;1;54,95
5862;2021-12-21 06:37:16;471;0;1;1;29,95
5863;2021-12-21 08:30:16;174;0;1;2;29,95
5864;2021-12-21 08:58:17;1544;0;1;1;54,95
